ipc-rating-star--rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,ipc-title__text,ipc-html-content-inner-div,ipc-voting__label__count,ipc-voting__label__count 2,names,ipc-link href,ipc-inline-list__item,ipc-btn__text
1,/10,https://www.imdb.com/review/rw9019765/?ref_=tturv_perm_188,most weak dc film ever.....,Oh my gosh what a mess this film was......and i thought the first sequel was weak. In my book only the first antman film was of any worth. The sequel was a failure but this kind of prequel was even worst. The most weak dc film i can remember since the days of that beep fantastic four remake.Nothing worked in this film. The plot was like it was conceived by a 10 year old feeble minded boy. Even the main actor was replaced and the cgi which was always the strong card in the dc universe this time they never worked in the film.I don't even recommend this for a watch....just ignore this beep film ever existed and move on to the next dc chapter.GRADE // F.,8,10,theromanempire-1,https://www.imdb.com/user/ur3332368/?ref_=tturv_usr_188_t,27-Apr-23,
6,/10,https://www.imdb.com/review/rw9089684/?ref_=tturv_perm_189,"""One day you're fired from Baskin Robbins and the next you're beating a space king.""","FILM: 5.5/10.Ant-Man and the Wasp: Quantumania, the latest installment in the Marvel Cinematic Universe, unfortunately falls victim to a tired formula, representing a weak start to Phase Five. While the first Ant-Man film introduced a refreshing comedic twist to the superhero genre, and the second had its moments despite a dip in quality, this third entry feels like a regurgitation of familiar ideas without any significant innovation.One of the main drawbacks of Quantumania is its heavy reliance on non-stop CGI spectacle at the expense of a quality script. The film bombards viewers with over-the-top action sequences that quickly become exhausting, leaving little room for character development or meaningful storytelling.However, there are a few bright spots in the film. Jonathan Majors delivers a standout performance as Kang, displaying his range and talent. However, recent personal matters surrounding the actor may potentially jeopardize the character's inclusion in upcoming MCU entries, which is a concern for fans of the franchise.On a positive note, Michael Douglas, Michelle Pfeiffer, and Evangeline Lilly enjoy increased screen presence, and their performances are commendable. Their chemistry helps to inject some much-needed life into the film, even if the overall product falls short.Unfortunately, the portrayal of M. O. D. O. K., a formidable Marvel villain, fails to translate effectively from the page to the screen. The character lacks the depth and menace that fans have come to expect, resulting in a missed opportunity to create a compelling antagonist.Curiously, the design and plot similarities to the Star Wars prequels are hard to ignore, as is the inclusion of several Star Wars cast members. While some may appreciate the homage and cross-pollination, it feels like a distraction and adds little value to the overall narrative.Despite the charm and charisma brought by Paul Rudd and the standout performance by Jonathan Majors, these factors alone are not enough to offset the criticisms of the film. Ant-Man and the Wasp: Quantumania falls short of its predecessors and fails to deliver a fresh and engaging addition to the Marvel Cinematic Universe.FORMAT: 4K Ultra HD Blu-rayVIDEO: 9/10.AUDIO: 8/10.MOOFIEMETER: 6/10.",1,0,gettodamoofies,https://www.imdb.com/user/ur150414589/?ref_=tturv_usr_189_t,30-May-23,
5,/10,https://www.imdb.com/review/rw8879122/?ref_=tturv_perm_190,"It's been a while now, but the MCU has really run out of gas....","Well it's happened. The MCU has run out of gas. The last few MCU films have been lackluster at best. Not counting the sort of stand alone Spider-Man No Way Home. Ant-Man and the Wasp: Quantumania is supposed to start the Phase 5 of this thing and if it goes on like this it's going to get worse!!! This film is of course competently made, looks good and is not horrible but is completely uninspired and like pretty much everything out of the MCE factory since Endgame it's totally forgettable. The reason that the MCU was so successful is that the films had characters we cared about. Stakes were there, of course they were lightoments but there were heroes to root for and some pretty good villains. We cared about what was on the screen. I didn't care at all about what I saw in Quantumania. Not that every film from Iron Man to Endgame was great but they were mostly at least better than average. The two previous Ant-Man films were among the weakest but were still more memorable than this one. The acting in Quantumania is fine but but again no one to really care about. Even Paul Rudd who is usually very engaging seemed just flat and disinterested here. He seems to be phoning it in. The only notable performance is Jonathan Majors as Kang the Conqueror but he alone can't save the film from being a complete snooze fest. I was actually bored fir much if the film.Just below average in an MCU that is just churning out film after film with diminishing results. I think Kevin Feige and company should go back and see what made these films good when they first started. They are getting so formulaic and forgettable.Below average.....Grade: C-",321,66,flicklover,https://www.imdb.com/user/ur0266568/?ref_=tturv_usr_190_t,18-Feb-23,
6,/10,https://www.imdb.com/review/rw8876939/?ref_=tturv_perm_191,"""Honey, We Shrunk Everything""","""Quantumania"" was pretty entertaining. The standout from this film is obviously the introduction of Kang (Jonathan Majors) into the MCU. Another run of the mill Marvel film, nothing to crazy and it follows the very formulaic standard at this point. The computer effects and the green screen compositing in this one looked super off to me, I saw this in IMAX with a couple of friends and everything looked very digital like I was watching a video game cutscene. Some of the jokes landed, some fell flat on their face. MODOK (Corey Stoll) is mainly used as a throwaway sidekick for Kang and it's honestly just really goofy to see on the big screen and is not used to his full potential as a villain.This is another mediocre entry into Marvel's extremely lackluster Phase Four; I feel like this franchise has definitely lost all of it's steam and momentum after the conclusion of the Thanos saga. I had hopes that this one would finally be the one to break the series out of its lull, but I guess that we'll have to keep waiting for that. It's not terrible by any means, but it's one that will only really be remembered for the characters it introduces and not for the quality of the film itself.",3,3,xiaoli7377,https://www.imdb.com/user/ur123364108/?ref_=tturv_usr_191_t,17-Feb-23,
6,/10,https://www.imdb.com/review/rw8875442/?ref_=tturv_perm_192,"Decent, but could have been great.","Given the sheer gargantuan amount of character backstory and world-building that is stuffed into this latest entry in this decrepit franchise, it's really a miracle that it manages to work as well as it does. It doesn't work great, but it's far from a total failure.Firstly, highest praises must be given to the costumers, production designers, and visual effects artists. They came together and crafted a world in the Quantum Realm that is one of the most visually fascinating and thoroughly detailed I have ever seen put to film.And given that probably 85% of what's ever on-screen in this film was not really physically present, it's miraculous how convincing the world they created really looks, sounds, and feels.As an added praise to these artists, they really picked up the slack where director Payton Reed left it. The way he helms the in-camera scenes-particularly the action-heavy ones-is frustratingly dull, without a single shot feeling like it's anything more than functional.But the sweeping, huge wide shots of action that are entirely CG were largely breathtaking, framing the chaos in gorgeous clarity. I never thought I'd find the Quantum Realm to be such an intriguing setting, but they pulled it off.As for the narrative, there are definitely a couple of rushed character moments that could've used more emotional development, but the relationship between Scott and his daughter Cassie really does give this movie its heart.Their scenes together worked really well as I could feel them yearning for time they had lost and for an understanding they could have built. It largely made up for the sadly underdeveloped and criminally under-utilised villain Kang.Even though he explains his plans and motivations in great, long-winded detail, I still never felt like I understood him. It's all kept incredibly vague, and it made the story's huge stakes hard to care about.As the film neared its end, I was really happy with where it was going. It seemed like they were going for a tragic conclusion to a trilogy that would hit like a gut-punch given the story's parent-child themes.But then the ending really came, and I was disappointed. The film had built up a lot of momentum and was going somewhere really somber and profound, but they were too cowardly to stick the landing.The ending plays it very safe, clumsily wrapping everything up so we don't get too serious with it all.This is a film that I largely enjoyed for its artistic distinction from other MCU films. It could have been great, but it needed tighter focus and it needed commitment to the weighty ideas that it played with.",17,22,benjaminskylerhill,https://www.imdb.com/user/ur117768316/?ref_=tturv_usr_192_t,17-Feb-23,
7,/10,https://www.imdb.com/review/rw8882065/?ref_=tturv_perm_193,You Know What.......,"Does this film have problems. Yeah, and are the obvious? Yeah, but is this film fun? Absolutely. For this film to have such a low rotten tomatoes score shocks me. I thought Antman And The Wasp Quantumania was going to suck, but it actually wasn't horrible. For one, Jonathan Majors steals the show as Kang. He delivers a powerful performance and runs the movie the entire time. And the entire film reminds me a bit of Star Wars so thats a plus. The main problem to me is the ending and the crazy amount of plot conveniences and basic pure stupidity put in this film. I think they needed to explain somethings in this film and fix its ending to fully pull me in to the Quantum world. But overall, this was still at its central core, a fun enough, enjoyable marvel film. And at the streak marvel has been going. This film is more of a plus then a minus.",7,5,owenpont-70803,https://www.imdb.com/user/ur143796475/?ref_=tturv_usr_193_t,20-Feb-23,
3,/10,https://www.imdb.com/review/rw9067927/?ref_=tturv_perm_194,"Disturbing, annoying, just poor cinema",,4,3,thePopcornExplorer,https://www.imdb.com/user/ur36922988/?ref_=tturv_usr_194_t,20-May-23,Spoiler
7,/10,https://www.imdb.com/review/rw8874034/?ref_=tturv_perm_195,What Walt's Watching,"Why wait for the next instalment of Star Wars episodes when Marvel totally riff on George Lucas imagination in the latest instalment of ""Ant-Man and the Wasp: Quantumania"", even down to the bar scene.Paul Rudd and Evangeline Lily respectively as Ant-Man and the Wasp are back for the first time since 2018 in a solo story.This time they are taking the whole family on a teddy bears picnic into the Quantum Realm to deal with the time travelling terror of Kang the Conqueror (Jonathan Majors from ""Lovecraft Country"") and his old mate Darren the Dick (Corey Stoll).So let's turn off our regulators, keep our helmets on and get ready to hear the words Pim Particles and Multiverse thrown around...a lot!Kang of course doesn't walk the time line like the rest of us...he just doesn't do linear.However, he does understand ""variants"" better than Sam Raimi.If you remember ""Honey I Shrunk The Kids"" or any of those corny ""Journey"" movies in the 70's you'll be partly prepared for what you are about to witness.This movie is very trippy and Sci-Fi.It's as if the writer, Jeff Loveness, was testing out illegal substances for a Government funded drug experiment.Watch out for: A wonderful cameo from an Oscar nominated actor making his third comic book role.Plus Janet Van Dyne (Michelle Pfeiffer looking great in her 60's) will air some dirty laundry and dark secrets.In this movie Ant-Man doesn't have to win his battle with Kang.They both just have to lose.It's such a shame to see an Oscar winning actor like Michael Douglas spend most of his time with his hands submerged in a bowl of jelly.This Father-Daughter flick could have easily been a 4 star film for the 31st movie in the Marvel Cinematic Universe, but it needed a little less conversation and a little more action please (as Elvis once told me).Stay for the final credits to get a clue as to what's coming in Phase 5 for the Avengers and how it will have a profound impact on the MCU.",3,2,waltermwilliams,https://www.imdb.com/user/ur65497206/?ref_=tturv_usr_195_t,16-Feb-23,
5,/10,https://www.imdb.com/review/rw9279779/?ref_=tturv_perm_196,"Basic Movie, Ant-Man Strikes Low...","Ant-Man and the Wasp: Quantumania is a basic space adventure that don't offer anything new. Guardians of the Galaxy Vol. 3 is way better, and when I watched this movie, I can't really say that I'm impressed. Ant-Man and his family travel to the Quantum Realm and has to defeat the High Emperor Kang. Man, something that has happened a million times, and ok, the visuals were great, that's Marvel's strength, but besides, not so much good. Acting and story was weak, and it was too long. The flashback of the characters was showed badly, they showed it in moments that didn't just feel right to put in there, and the introduction of new characters feeled too fast and rushed. It is surprising that they was so long in one place in the movie, for a space adventure, I think people should travel across many new places. In summary, I didn't take this movie too serious, beside visuals, nothing new to offer, Ant-Man dissapointed.",2,0,KFstudios2009,https://www.imdb.com/user/ur156175536/?ref_=tturv_usr_196_t,24-Aug-23,
1,/10,https://www.imdb.com/review/rw9064759/?ref_=tturv_perm_197,Absolutely soulless,"I am literally baffled. I have always been a marvel sceptic, that I have never hidden. I have always thought some MCU movies could at time be nothing more than mindless action and that´s fine, that just doesn't get high ratings from me. I have my bottom MCU films like everyone else, but this, this is the new low. This is one of the most soulless movies I have ever watched and while it didn't infuriate me as other of my lowest ranked movies did, this one just left me without a single feeling in my body. This phase of the MCU has been disappointing on so many levels and delivered the one bad to mediocre movie after another, but I have now seen the low point where the light doesn't shine, where pure numbness exist and Marvel finally became nothing more than colors and sounds from your TV and nothing more.Scott Lang, now not really doing anything with his life is confronted by his daughter who has made a device that can enter the quantum realm again. Janet tries to stop them from activating the device, but the entire Van Dyne family is dragged into the Quantum realm. They most now find a way while avoiding the evil overlord of the quantum realm, Kang.What really sets me off about this movie is the lack of care, lack of good storytelling but mostly lack of a soul. This is a movie that feel fully AI generated where anyone could have written it and it uses so many basic tropes, clichés and basic story devices it´s painfully obvious you are just watching a movie. I was never sucked in, never cared for anything or anyone and I was just watching colorful screens and hearing noises instead of watching a movie. There was nothing here for me to get me engaged and when I pretend care more for a character with a lamp for a head than any of our mains and villains, that's a bad thing. At least other Marvel movies were just poorly written or infuriatingly written where you get some emotions, here, nothing.The characters aren't really characters here. They are vessels for the storytelling and nothing more. They don't do anything, barely have arcs, and barely represent humans. They act and feel like written robots just moving from A to B and dose whatever the movie wants them to do. Once again, the soullessness shows itself. Antman feels barely like himself. His family are just there, and the title character Wasp are barely in the movie. The balancing of the 5 different main characters isn't there and we never get to connect with any of them. The new characters are also just here and when the villain MODOK has more of a character arc than any of our main characters that's a problem.You have heard about it but it really is that bad. The effects are so terrible in this movie. We are given an entirely new world to explore, but none of it has any impact because it´s just like brown and because they do the green screen trick, out of focus. I want to see what´s going on in the background, I want to see the quantum realm. But I´m given nothing but blur. The problem with that is I can only see this movie as characters standing up against a wall trying to act. The visual medium that movies are, are not utilized at all here, it´s just person one, talking to themselves against a brown wall of blur. It´s embarrassing to watch. MODOK looks like absolute garbage with nothing more than a stretchtool used and in general everything just looks so underwhelming.The quantum realm doesn't really fell like it makes any scenes at all. It actually feels like an asset flip with random characters and creatures just being here because why not. I don't understand the world and never felt in awe over how it worked because it´s just a normal town with random characters thrown into it.This movie is split into two separate storylines that are kind of just mushed together in the end because that's what´s supposed to happen. The lack of character and the terrible dialogue leaves none of the two stories interesting and compelling.I have to talk about this terrible script. It is clearly someone's first and you might think that you should cut it some slag then. Well to me, that's no excuse when your 30 something movies in to a franchise, this is where you get the big guns. The plot is clearly an executives clip notes as to what is spoused to happen in the movie and the rest is plastered together with mushy tropes, clichés and writing 101. The dialogue is not how real people talk, it´s whatever is need to be said to move the movie forward and give foreshadowing. The characters have to act like absolute morons in order to make the movie work. Why has Janet not told anyone about Kang before? Why isn't she informing her family at all? It´s infuriating that the characters don't act like humans and are forced to act badly in order to make the movie have surprises. None of the actors can really pull of the stilted robotic dialogue and the acting in general is not good here. I think Jonathan Majors dose the best job here, until the end credit scene rolled around.The humor doesn't really land for the most part for me. Every kind of humor is thrown at the wall so eventually something will land. Random equals funny, dragged out things, word play so on so forth.But this was an introduction to a big bad and to be honest, I´m not afraid. Ant man can win against him, his not a thread. His motivation is also so vague it hurts and I hope we get more of a motivation from him later. This was just a movie to tell you ""hey, this guy is a thing"" and that's all it does. The movie really has nothing going for it and the character arcs are not important and barely done at all. Everything is package in such a cookie cutter way that it hurts to watch.I know I have rambled a lot and it sounds like I have a lot of emotions, but the funny part is, I don't. I feel nothing for this movie and it´s one of the movies where I just felt like I just wasted X amount of time of my life. I wasn't moved or was asked to feel any emotions what so ever and once again it was nothing more than colors and noises from my TV.",7,5,mickeythechamp,https://www.imdb.com/user/ur52112075/?ref_=tturv_usr_197_t,19-May-23,
8,/10,https://www.imdb.com/review/rw8880534/?ref_=tturv_perm_198,Welcome to a New Dynasty,,5,4,GomezAddams666,https://www.imdb.com/user/ur59148101/?ref_=tturv_usr_198_t,19-Feb-23,Spoiler
10,/10,https://www.imdb.com/review/rw8879238/?ref_=tturv_perm_199,Moodock has finally arrived,,9,20,gabethedinosaur,https://www.imdb.com/user/ur33283012/?ref_=tturv_usr_199_t,18-Feb-23,Spoiler
10,/10,https://www.imdb.com/review/rw9016984/?ref_=tturv_perm_200,Awesome fun!!,"Love these ant man movies. They have the best cast for this especially the main. He's perfect for this role. Lots of humor as always, this one doesn't have Michael Peña, but that is because he never made it into the quantum realm yet, so he was missed. Especially his way of explaining stuff. CGI is top notch and all the different creative imaginative creatures are just stunning. Someone went to a LOT of detail here. Some are just plain weird. Bill Murray in it is a great addition too. Plot is awesome and quite possibly this new villain is far more dangerous than Thanos ever was!!! He's quite a viscous villain more so than Thanos. So they've set the universe up to deal with this new multiverse threat which is great. Fits with all the marvel stuff so far perfectly, enjoy with whole family, nothing questionable in it at all , a few cuss words and a lot of great fights that's about all there. Enjoy!!! I will watch this again. Soon. 😊",1,17,toonarly,https://www.imdb.com/user/ur44337359/?ref_=tturv_usr_200_t,25-Apr-23,
4,/10,https://www.imdb.com/review/rw9076942/?ref_=tturv_perm_201,"A mildly entertaining mess, often cringeworthy","The MCU has really been falling apart in phase 4. WandaVision was decent but disappointing by the end. No Way Home was pretty good. Guardians 3 was quite good. The rest have all been somewhere between okay and horrible. Most of it mediocre or just really bad. Quantumania unfortunately continues that trend. It's quite bad.Part of the problem is that it tries to do too much, but in a rushed, lazy and unearned way. That's the key word perhaps: unearned. It tries to have all these big epic moments, heartfelt moment, action spectacle, comedy, etc., but none of it feels earned. In contrast, Infinity War and Endgame were fan service, but carefully constructed, patient, creative fan service.Jonathan Majors is much better here than in Loki, which is literally my least favourite performance I've ever seen in anything. I'm not kidding. It was so over-the-top and random, so frivolous. But here, at least Kang seems more patient and menacing. If he's a conqueror who's been around for hundreds of years, or whatever, he should be very calm, confident and perhaps strange - who wouldn't go a bit weird after so long? Majors is a highlight of the movie, though still not that great - the standard is so low for the rest of the movie.Most of the characters either do nothing or are unlikable. Ant Man's daughter was so cute in the first two movies and their dynamic felt very warm, natural and funny. The kind of silly stuff we remember from early childhood. Dad just being funny and clever all the time. But now I couldn't stand her character. She just seems so bossy and sassy for no reason. She's a genius, which is now a cliche in the MCU. It wasn't earned. At least Stark took a while to develop his gear.Some of the action and visuals are okay. It's mildly entertaining. Some of the CGI is impressive, I guess, but I didn't care much. Actually, the music was pretty decent which was a surprise. But it's a bit like polishing a turd, you know?MODOK looked pretty stupid without his mask, but then I guess he would look pretty stupid in real life anyway. Maybe it's not bad CGI, but just too weird for us to accept. He did look kind of cool with his mask on and the deep voice. It felt like a wasted opportunity though.The movie tried its best to build up MODOK and Kang and some parts were a little bit exciting or cool. But not much. The plot is just too messy. Nobody communicates properly, especially Pfeiffer's character. She keeps everything a secret, because the script says so, but then is forced to reveal things later, when it's too late. It's just frustrating.Paul Rudd is likable as always, but doesn't get to do all that much. He's a side character in his own movie. And he lacks much purpose. He's largely overshadowed by the older Pyms, his daughter, his girlfriend and ants. The ants also felt underused. And I missed Rudd's old friends from the earlier movies. They were funny and likable. The ant playing drums was hilarious. This movie feels empty by comparison.Some of the quirky characters were sort of interesting but went nowhere. There are no consequences and the world makes no sense so it's hard to care. It's just anything goes without any proper world-building. Instead of 20 different species/groups, pick one or two and make them compelling. Give their world some kind of structure and purpose.Murray's cameo was alright but didn't change much. None of the movie was really outright terrible, just lame, messy and by-the-numbers. Some lines were just awful though. And some of the plot contrivances were really predictable and uninspired.I enjoyed some of the movie a bit. Kang's character has a lot of potential. But they barely make use of it. This could have been great - Ant Man being a humble and funny character, against an epic new time-traveling villain. But it's mostly a failure. With decent music and a big budget but horrible writing and unpleasant characters. Oh well.",2,1,Christopher_Reid,https://www.imdb.com/user/ur13995491/?ref_=tturv_usr_201_t,25-May-23,
8,/10,https://www.imdb.com/review/rw8899755/?ref_=tturv_perm_202,Marvel hunkers down,"Marvel hunkers down with its Multiverse theme and begins its Phase Five chapter of the MCU with a complex story of time. As the title suggests, the majority of the film involves the quantum realm where time and space are diluted and distorted the further ""down""you go. It's 1989's Honey, I Shrunk the Kids with much more magnification, so a dust particle in that version is a floating Everest in the, umm, quantumverse. How human-like entities live and have built a bustling city there is a whole other movie! How Kang and Janet knew each other for most of her time there, and how Kang ended up there is what this film elaborates, in bright, flashy colour!But, if you take away all the gorgeous green screen, ignore the setting and background, the marvelous suprise actors that appear, and the mesmorizing portrayal of Kang, you are left with a story about a daughter and her father. Cassie Lang is all grown up now, trying to make up for all those (5) years her dad and the Pym's went missing, either from the blip or lost in the quantum realm or in jail. Her father, Antman, is her hero above all other Avengers. And a lesson he taught her in the very first Ant-Man appears in action in this film. But the fame has gone to her dad's head, and he fails to see her achievements.All the while, Janet and Kang's backstory is revealed in flashes while our heroes, separated in the universe inside our world, face one danger after another. As Janet races to save her granddaughter, who is on the run with Scott, Dr. Hank begins to see his wife in a new light as her past catches up with them.A great entry into the majestic storytelling arc of comic books to film transition. I never forget the first Comic Books that caught my attention as a child were the ones based on mythologies - which we were learning at the time in school. So the Viking myths of Thor, the monsters and trails of the Odyssey, Hercules' strength and valor, and the power of morals all told in coloured boxes and speech bubbles are now portrayed by great actors and production crews, and yet the ideas, emotions and beliefs are still there under the bright lights and big bangs! That's what elevates Marvel movies, in my opinion.The filmmakers behind these 31 superhero films have solved the puzzle of keeping seats in butts, or vice versa, as the longer these films become, the longer we can sit through them without a break- toilet or distractions of any kind (smart phones)! I found the balance between dialogue/exposition, action sequences, and comedic breaks perfectly balanced to draw my attention back to the story just as I was phasing out. Maybe I was having a good attention day, too! For a minute or two I was trying to figure out where Cassie's Kathryn Newton was recognisable from, and it was two series I'd seen: Big Little Lies and, the lacklastre Netflix 'Lord of the Flies'-type show: The Society.The soundtrack was another surprising quality that at first I thought a let down, but rejoiced at the decision to keep it less Guardians and more original soundscapes by the end of the film. It balanced the here and there elements by using the trailer's Elton John anthem during the normal ""here"", and funky or jazzy sounds in the quantum ""there"". And even in the quantum realm, it seems, bands are formed and positions taken, like a Mad Max film, and not just the costumes!A nod to AntZ and Avatar, I'm sure, were made throughout the telling of this tall tale by the Yes Man & New Girl director Peyton Reed, his now-known style seeping through the screen. As the second trailer showed, when a good dad is worth fighting for, the good daughter steps up. The man being swallowed by the ant vortex mountain and saved by his loving daughter's outreached hand says more than a million novels could express, in whichever universe you can imagine!And this brings me to what I like to call: Multiverse for Dummies. Scientifically speaking, we are vibrating, humming, and energy-filled atoms that create a type of force field around each molecule, so in essence, around our whole being. By creating energy, we are simultaneously creating our own unique snail trail and projecting our ""future"" path. As time is irrelevant, because we only count the girations of the Earth around the Sun: this sun, our sun, not another; then by scientific standards, it could very well be possible to create two diverse paths when, for example, one is faced by a dilemma. One path is created to represent option one, and another to represent option two. This theory exponentionally creates infinite probabilities and/or paths. Is the thought or the intention the creators of this energy trail? So, a multiverse for one person could be every decision and branch thereof they've ever had, from what cereal to eat to whether they should marry or not. Each branch then has branches of its own, and each one to the tiniest twig has a different version of you. And by this theory of mind creating matter, there may even be a spaghetti fingers universe or a jelly pudding one, like other films have suggested. Kang has many versions of himself spread out through infinite branches, and some of them jailed this film's version in the tiny, microscopic quantum realm. The Disney series, Loki, may shed more light on this matter.As a stepping stone towards a great many more multiverse-opening films, this feels safe. A comfortable place to begin considering the possibilities that by deleting and pasting timelines into the already complex Cinematic and Disney Series Universe, we may see a new X-men, Deadpool, Thunderbolts, Blade and, even, the Fantastic Four back for more great stories. And as we know, as one story ends, another is about to begin.",6,7,NestorTheGreat,https://www.imdb.com/user/ur54687345/?ref_=tturv_usr_202_t,1-Mar-23,
3,/10,https://www.imdb.com/review/rw8995361/?ref_=tturv_perm_203,MCU keeps going downhill,"MCU has lost it. MCU has absolutely lost it. I thought after having reflected on the viewers and critics opinions that they would make better MCU movies but looks like they're just stuck in a bad movie spree. I've completely lost hope in MCU but will keep watching because of my stupid completionist side. That aside though...""Ant-Man and the Wasp: Quantumania"" was one of the worst disappointments of 2023 and ruined my day. Here I was after a long day from sitting infront of a computer working from 7 am to 3 pm (I'm a Data Technician with speciality in programming) and thought I would go home and enjoy myself with this movie without watching neither reviews or spoilers and turned out to be my biggest mistake. This was God-awful. No redeeming qualities whatsoever. Didn't make me laugh like the first Antman movie did, hell even the 2nd one. The pitiful attempt at humour bordered on cringe almost. It was so uncomfortable. Also the acting from some of the actors (looking at you, Michael Douglas) were so terrible.I'm sorry for the rant, all in all, I do not recommend this movie to even my worst enemy. Skip this one fellas and girls.",4,2,darapjohnson,https://www.imdb.com/user/ur107935027/?ref_=tturv_usr_203_t,15-Apr-23,
2,/10,https://www.imdb.com/review/rw8879464/?ref_=tturv_perm_204,They did it again,"With every new Marvel release seems to come with it a new reason to question if Marvel even knows what they're doing anymore.Ten plus years of good Marvel movies, since the opening of the MCU with Iron Man in 2008 we have been gifted with great entertainment, good writing, and great characters, played by great actors. Now... and now... just look at yourself Marvel, what have you become?I genuinely still want to believe Marvel can return to what made Phases 1 through 3 so good but every new film just kills that hope a little everytime.Now Ant-Man and the Wasp: Quantumania, this film is the definition of a mixed bag. I wanted this movie to be good and I wanted to love it and I definitely wanted all the low scores and bad reviews to be wrong this is just not the case.So what is wrong with Ant-Man and the Wasp: Quantumania? Well short answer everything. From poor writing, to cringe dialogue, terrible cgi (which seems to be Marvel's forte now) to absolute piss poor pacing, terrible structure, and no coherent thought anywhere and that's just the first hour of the film.However this atrocity is somewhat saved all thanks to Kang The Conqueror who is played magnificently by Johnathan Majors. For the first time in this entire mess of Phase 4 or now 5 whatever the hell Phase this is, we are treated to a truly menacing, terrifying, ruthless villain who can rival Thanos. He is a true threat and the best villain since Thanos but unfortunately even he is lead to a letdown by the end. Which is the second biggest problem with this film, at soo many moments this film can be better than what it is but the writer is complicit to just keep writing trash! Trash jokes, trash lines, trash everything!The entire first hour of this film is like watching a headless chicken running around, there is no structure as we jump from scene to scene with some of the worst background cgi. If it had nothing to do with Kang I did not care. He literally carried this film on his back.Ant-Man and the Wasp: Quantumania as I said with Doctor Strange in the Multiverse of Madness is why writing for a TV show and a major motion picture are two very different things. Why would you hire a writer who has only done some TV stuff and some episodes of Rick and Morty?But the biggest problem from this film is that it suffers a identity crisis, trying soo hard to do soo much and to be soo many different things. Trying to make the Quantum world beautiful and equal to Avatar's Pandora, a story and Sci-Fi epic equal to that of Star Wars, and somewhere trying to be a Marvel film all at the same time.I just keep asking what's the problem Marvel/Disney, is it money? Well that can't be it because you threw 200 million dollars at this. Do you simply not care anymore? Or maybe you keep hiring writers who DO NOT care about these characters and where they come from. I've read very little of the Marvel comics in my life and I have more respect for the source material than these writers seem to have.Anyway, I'm just disappointed and rather heartbroken at how Ant-Man is treated here. You were one of my last hopes Ant-Man and now it seems its all up to James Gunn and the Guardians of the Galaxy, perhaps they can become the Guardians of the MCU we will see.Ant-Man you had a good run but you have unfortunately gone the way of Love and Thunder and Multiverse of Madness. He was the smallest hero but was also the biggest... literally biggest because he could grow to like 80 something feet, you at least had two good movies.IMDb: 3/10
Letterboxd: 2/5Watched in Theaters.",12,9,nscoby93,https://www.imdb.com/user/ur39717569/?ref_=tturv_usr_204_t,19-Feb-23,
5,/10,https://www.imdb.com/review/rw9076191/?ref_=tturv_perm_205,It doesn't size up,"The MCU seems to be running out of steam in delivering really good movies. Not that this movie is bad, but it isn't all that good either. It has a solid cast, and decent acting. The script is a bit underwhelming making the movie just a bit too overtly silly. It just adds to the ongoing Disney mantra quantity over quality. There definitely was potential for a really solid movie. Yet it all just doesn't measure up. It all gets to be a mish-mash with loss of any real direction. It does somehow remain entertaining, despite its mediocrity. Perhaps, I just expect more from Marvel, although with it being under Disney, perhaps I should keep expecting less.",0,1,rdamian1963,https://www.imdb.com/user/ur54330302/?ref_=tturv_usr_205_t,25-May-23,
2,/10,https://www.imdb.com/review/rw9002216/?ref_=tturv_perm_206,The worst start to a Marvel Phase ever.,,116,30,Avwillfan89,https://www.imdb.com/user/ur22066568/?ref_=tturv_usr_206_t,18-Apr-23,Spoiler
1,/10,https://www.imdb.com/review/rw9238365/?ref_=tturv_perm_207,One of the worst movies of all time,"I actually watched this movie. This is what happens when you are stranded in a third world country, with only a free account of Disney + to entertain you. Actually, I have Prime, but I figured I'd try something new. I had no idea that I would be forced into a masochistic mood tonight.If you want to experience suffering like Jewish internment camp prisoners, or suffering like Cardi B felt when a beverage was thrown at her, then you will love this movie.There really aren't words to describe how awful this movie is, but I'm required to try and use some.It's a bad movie. There is nothing good about it. Nothing.",4,6,Erik_Stone,https://www.imdb.com/user/ur82980682/?ref_=tturv_usr_207_t,4-Aug-23,
4,/10,https://www.imdb.com/review/rw8887158/?ref_=tturv_perm_208,Unengaging,I think this film is difficult to watch even for the marvel fan baseIt's a back ground film that doesn't draw you in or grasp your interestThe positives.Visually it's spectacular and a joy to watch in a similar way to avatar you can definitely see where the $200m was spent and with a huge marketing budget and showings every 2 minutes at all cinemas Disneys marvel has recouped its investmentThe star of the show was the daughter Cassie played by Kathryn Newton and Bill Murray added humour as Lord Kraylar. There's some guardian of the galaxy humour with the supporting creatures 'let's torture him' and 'I have holes'Of course like Star Wars you have you have your good and evil and the evil is played excellently by the Caesar / Genghis Kahn / Alexander the Great type empire builder Kang the conquerorGiving the film credibility you have seasoned actors Michelle Pfeifer & Michael Douglas as Mr & Mrs Pym the original ant man & wasp.Pad. A 4/10.,3,7,Padreviews,https://www.imdb.com/user/ur37544303/?ref_=tturv_usr_208_t,22-Feb-23,
