ipc-title-link-wrapper href,ipc-title__text,ipc-html-content-inner-div,ipc-voting__label__count,ipc-voting__label__count 2,names,ipc-link href,ipc-inline-list__item,ipc-rating-star--rating,ipc-rating-star--maxRating,ipc-btn__text
https://www.imdb.com/review/rw8119566/?ref_=tturv_perm_241,"A visually arresting, eerily poignant tale of multiversal proportions!","Marvel has well and truly embraced the realm of psychological turmoil and mind-bending narratives, first by conjuring up the infinite possibilities of the multiverse in ""Spiderman: No Way Home (2021)"" and then following that up with the nerve-rackingly psychedelic ""Moon Knight"" series. The Master of the Mystic Arts faces the repercussion of his multiverse-opening antics in this eerily engaging visual extravaganza, with a decadent amount of surprise guest appearances and a poignant storyline that will closely resonate with fans of the MCU.Veteran auteur Sam Raimi returns to the director's chair in ""Doctor Strange in the Multiverse of Madness"" after having spearheaded the rise of the genre with his groundbreaking ""Spider-Man"" trilogy (2002-07) starring Tobey Maguire. The aesthetically arresting style of the director combined with two ace performers in Oscar-nominee Benedict Cumberbatch and Elizabeth Olsen deliver a riveting saga of coping with loss and the universe-altering ends one will go to to repair a broken heart.We join Doctor Strange after the events of No Way Home, having encountered a mysterious traveller ""America Chavez"" (an excellent Xochitl Gomez) who reached our version of Earth after being chased across multiverses by a mysterious unknown entity. Strange, alongside the Sorcerer Supreme, Wong (Benedict Wong) embark on a journey across the known and unknown universe and across the legends of sorcery and witchcraft to get to the truth, recruiting a morose ""Scarlett Witch"" (Olsen), still reeling after her tumultuous sojourn in the Disney+ series, ""Wanda Vision"".Cumberbatch is a revelation as Dr. Strange, portraying the angst and confusion of a man who returned after getting 5 years of his life erased away by Thanos' snap, with elan. He finds that the world has moved on in his absence, especially his former lady-love, Christine (Rachel McAdams) and we get to see the human side of the world's most powerful sorcerer while he comes to grips with his predicaments. As Dr. Strange embarks on a perilous adventure across multiverses, we get to see the immense range of Cumberbatch in full flow, with the nuances and intricacies he brings to each version of the master sorcerer in the different worlds we visit, a joy to behold.Elizabeth Olsen continues the fine form she displayed in ""Wanda Vision"", delivering a perfectly balanced performance that is equal parts poignant and powerful. Oscar-nominee Chiewetel Ejiofor returns as Dr. Strange's bête noire, ""Mordo"", in a short but impactful cameo. Without giving much away, let me just say that the dizzying array of other surprise cameos not only provide several whistle-worthy moments in the theatre but also gel in well with the narrative structure.Doctor Strange's second stand-alone movie is a fitting addition to Marvel's darker, murkier Phase 4 where we get to explore the inner psyche of our heroes at a deeper level and is more reliant on its performances than on being spectacle-driven. That being said, the CGI and visual effects are nothing short of mesmerizing as we journey along with our heroes across multiverses, with the storyline opening up an infinite array of potential spin-offs and future tie-ins featuring our favourite heroes from franchises long past as well as promising new ones down the line. A must-watch in theatres. Highly recommended! And do watch out for one mid-credits scene as well as an end-credits one.",12,14,nidhunmoviebuff,https://www.imdb.com/user/ur111831007/?ref_=tturv_usr_241_t,6-May-22,8,/10,
https://www.imdb.com/review/rw8141110/?ref_=tturv_perm_242,"What's happening, Marvel?",,4,3,mrglenngrant,https://www.imdb.com/user/ur142268815/?ref_=tturv_usr_242_t,13-May-22,6,/10,Spoiler
https://www.imdb.com/review/rw9999460/?ref_=tturv_perm_243,How do choices define you when there are universes that literally show them?,,1,3,malmevik77,https://www.imdb.com/user/ur172500776/?ref_=tturv_usr_243_t,7-Sep-24,9,/10,Spoiler
https://www.imdb.com/review/rw9004800/?ref_=tturv_perm_244,No,"Something really wasn't right here.This is probably one of the first phase 4 marvel movies I've seen. It really wasn't good. The acting wasn't good. The look of the film was really fake seeming. The story was confusing and disjointed. The pacing was all of. It just didn't feel right. The whole thing felt off. Not sure what that's about...The whole concept was too complex but also really shallow and dull. America, was a horrible character that had no development and was mostly annoying on screen.For being a movie about the multiverse... and how expanse it is... we only got to see two different universes.What was the point of this movie?",3,4,JackRJosie,https://www.imdb.com/user/ur104233417/?ref_=tturv_usr_244_t,19-Apr-23,3,/10,
https://www.imdb.com/review/rw8285316/?ref_=tturv_perm_245,Ok,,0,2,tushargupta-27286,https://www.imdb.com/user/ur79317583/?ref_=tturv_usr_245_t,29-Jun-22,5,/10,Spoiler
https://www.imdb.com/review/rw8387107/?ref_=tturv_perm_246,Much Ado About Multiverse...,,0,2,higherall7,https://www.imdb.com/user/ur25225705/?ref_=tturv_usr_246_t,31-Jul-22,9,/10,Spoiler
https://www.imdb.com/review/rw8122685/?ref_=tturv_perm_247,Scooby Doo Meets Ghost Busters in nonsense fest,"I rolled my eyes at this film in disbelief.This is just a fan service film , an absolute nonsense 'fan mash up'.Incoherent from start to finish, at best the plot was non sensical, at worst non-existant.What makes it more bizarre is the cast of such good actors in such an appalling film.Do not waste your money.2/10If this wasn't enought the CGI was shockingly bad and make up appalling and make up prosthetics amateur.I gather they did multiple reshoots of the film at the last minute, clearly this has been a disaster.",379,165,comps-784-38265,https://www.imdb.com/user/ur46420090/?ref_=tturv_usr_247_t,7-May-22,2,/10,
https://www.imdb.com/review/rw9020732/?ref_=tturv_perm_248,"Poorly Written and Uninteresting Plot, Lacking Purpose","I've always had some issues with MCU films, but now they're not even entertaining. Oh Raimi, what a letdown. The only thing I really enjoyed were the horror elements and the fact that there was some blood in an MCU film. Nothing else really appealed to me.The plot was incredibly weak, and the script was full of strange and unexplainable writing decisions. Although there were some interesting shots, such as Dutch angles and POV, the film still felt absurdly long for its two-hour runtime. It was like watching the action jump from one set piece to another in a very forced and unnatural way, while also traveling through some dull universes with a lot of cringe-worthy dialogue. I didn't even understand the point of the entire story for the universe, and even the score - surprisingly composed by Elfman - was generic.To be honest, I had a lot more fun watching Eternals, Captain Marvel, or Wonder Woman 1984 than this movie.",5,7,sanadalsalt,https://www.imdb.com/user/ur87081876/?ref_=tturv_usr_248_t,28-Apr-23,4,/10,
https://www.imdb.com/review/rw8121633/?ref_=tturv_perm_249,Well it certainly feels like a Sam Raimi movie,"I enjoyed the first Doctor Strange film even though it followed the same format of superhero origin stories. The exploration of the magic side was just an interesting aspect of the universe and I just love how they portrayed it visually. So I was gutted when the director of the original, Scott Derrickson, left the project. However, it was then revealed that legendary director Sam Raimi, director of the Evil Dead and Spider-Man trilogy, would direct it and I was super excited again. So does it deliver a multiverse of fun or is it a multiverse of dullness?Firstly, this is definitely a Sam Raimi movie. All the usual flairs that you would expect from him are completely in here and I love it. The stylistic way he shoots a scene, the way he portrays New York feels like what he did in Spider-Man, the slight goofiness, the horror elements and jump scares are all here. There are some great visuals during the magic sequence and multiverse stuff. There are also some horrific scenes that genuinely surprised me as it felt too gruesome for a PG 13 movie. It's a Sam Raimi film through and through and his direction elevates this movie to new heights.There are also some great action set pieces that were very creative and a blast to watch. The music is composed by Danny Elfman and he does a great job. There is a fun action sequence with the use of music and Danny does a great job with the music score to illustrate that battle. The actors are also all doing a great job. Benedict Cumberbatch is still the perfect Doctor Strange and delivers on every scene. I also love how he portrays the other Doctor Strange variants from other universes. Benedict Wong is great and his chemistry with the other Benedict is still fun to watch. Rachel McAdams returns as Christine but unlike the first film she has more to do this time and I appreciate that since she is wonderful in the role. Xochitl Gomez is good as America Chavez and I like her interaction with Doctor Strange. The other supporting cast does a good job as well even with their small screen time. The biggest standout is Elisabeth Olsen as Wanda. She does a phenomenal job in her performance. I just love how she did in every scene from the emotional to the scary. She is the core of this film.However, that is also part of the reason I didn't enjoy the story as much. For a movie titled Doctor Strange, he isn't even the complete focus of the plot as he shares equal screen time with Wanda as well as having to share it with America Chavez as well. All 3 of them have story arcs but none are done to a satisfying degree. Strange still loves Christine, Wanda still loves her children, and Chavez doesn't trust Strange and this is their character for almost the whole of the movie. They all lack proper characterization and depth which makes them all feel one dimensional. Chavez ends up feeling like a MacGuffin for the plot and a person to spout exposition, rather than an interesting foil to Strange or Wanda. There is also a pacing drop around the second act where it is just a lot of walking and talking which went on for a bit too long. Ended up making the movie feel longer than it is. The ending is also great and very Sam Raimi but the mid-credit scene just undoes any impact of the ending and that is such a shame.Overall, I am thrilled by the return of Sam Raimi to the superhero genre. While the screenplay lets the movie down a bit, Sam Raimi was still able to make this movie feel unique. It's clear that the MCU didn't restrain Sam's wackiness and I am glad about that. Thanks to his amazing direction and the terrific performance from the cast, Doctor Strange in the Multiverse of Madness ends up being extremely fun to watch.",9,10,MovieWarfare,https://www.imdb.com/user/ur112855274/?ref_=tturv_usr_249_t,6-May-22,7,/10,
https://www.imdb.com/review/rw8268159/?ref_=tturv_perm_250,Parody-level bad,"I really didn't expect this but wow, really phoning it in.Whole scenes looked like they were from The Boys when they have a clip of their terribly done superhero movies or shows. VFX were very bad and obvious. So much of the acting is simply awful. It's like they had to rush and did only one take of every setup.And mostly... who cares? It was such a typical bad villain, who is evil because shrug. Wants something impossible and dumb, won't listen to reason because evil, and is infinitely powerful. Really, boringly infinitely powerful. Superfans are offended that the big bad can destroy their favorite heroes and this ruins continuity but it's just typical bad movie stuff, where the villain (or a monster, or so on) is just infinitely powerful, for no clear reason.Also not enough universes. Very little madness.",2,1,shoobe01-1,https://www.imdb.com/user/ur9230017/?ref_=tturv_usr_250_t,24-Jun-22,5,/10,
https://www.imdb.com/review/rw8284045/?ref_=tturv_perm_251,"Decent leads buried under a meandering, muddled script","Olsen is phenomenally compelling to watch, and she's given fair support by the stolid Wong and spunky McAdams. Cumberbatch too is always watchable, but is really just collecting his pay check at this point. Ejiofor is tolerable, and despite some cringe level token diversity casting among the minor characters, the (White European) Gomez isn't awful, although her performance is completely bland and forgettable.I focus on the actors because it's all downhill from there.The writing is simply dreadful. There's no narrative arc, just two hours of chase and snuff told in a series of essentially unrelated ""and then, and then, and then"" scenes. Characterisation is minimal, and the dialogue is almost pure exposition with no memorable lines.Visual effects are fair except for a bizarrely modelled octopus creature which is inexplicably Harryhausen in appearance. If they had a point to make with it, it wasn't explained. Costumes and makeup are decent, although the Raimi deadite motifs are mere pastiches.The score is appalling, being a near constant barrage of overblown blaring which drowns out the dialog and any possibility of emotional investment. That's fine, because the denouement is an absolutely inevitable ""Oh, oops my bad"" / redeemed / squished.Pacing is a real problem, managing to feel dragging, padded and rushed all at once. It's either half an hour to long, or half an hour too short.The whole thing is a dreadful waste of the on-set talent, on both sides of the camera. It was doomed by the writing before it began, and the post production made it worse, not better.Sadly, but not unexpectedly, this is everything we've come to expect from the Mouse wearing the hollowed out-shell of Marvel as a skin-suit.",0,4,RogerBorg,https://www.imdb.com/user/ur0637715/?ref_=tturv_usr_251_t,28-Jun-22,4,/10,
https://www.imdb.com/review/rw8273949/?ref_=tturv_perm_252,A Marvel movie so different than the rest... while still the same as the rest.,"With the introduction of the Multiverse, this movie took full advantage of the opportunity to explore new worlds, new variations on familiar characters, and character cameos that Marvel fans have been desperately waiting for! I enjoyed Raimi's horror influences on the MCU. Unfortunately, the movie propelled itself from start to finish at breakneck speed, preventing the story from really taking advantage of the exciting cameos and roster of characters. The pace also jumped past true character motivations making the average audience confused and unsympathetic towards a formerly well-accepted hero now turned villain.Overall : Pretty good but filled with missed opportunities.",1,2,Paragon240,https://www.imdb.com/user/ur27557228/?ref_=tturv_usr_252_t,25-Jun-22,7,/10,
https://www.imdb.com/review/rw8126348/?ref_=tturv_perm_253,Maybe not an epic but a very good marvel film,"I tend to watch marvel films more as standalone movies and I really enjoyed this one. A very clever plot and a lot packed into 2 hours, rather than needlessly dragging it out to 3 as some tend to.I am warning to cumberbatch after not liking him previously, his acting is growing on me. I also enjoyed some of the little bits of humour in this film.A very good film for both big marvel fans and not.",3,5,coombsstephen,https://www.imdb.com/user/ur97849810/?ref_=tturv_usr_253_t,8-May-22,8,/10,
https://www.imdb.com/review/rw8125042/?ref_=tturv_perm_254,Better Than the first one!!!,"I wasn't a huge fan of the first Dr. Strange film. The truth is I really am not a fan of the character. I'm more a fan of the traditional superhero crime fighters that wizards and witches. I enjoyed the visual style of the first Dr. Strange but the film wasn't very involving. When I saw that Sam Raimi was the director of this new film I was very happy with that because Raimi is a good choice for this kind of story. He has a visual style and sense of humor that is uniquely his so I had elevated expatations.We I saw the new film today and I do feel it is an improvement on the first Dr. Strange. The character is still not my favorite character but
Benedict Cumberbatch has made the character his own. The cast is pretty good also. Especially Elizabeth Olsen as Wanda Maximoff. Xochitl Gomez plays America Gomez. A being that has the power to travel through the multiverse. She tells Strange that she is being chased by demons because of her power. It turns Wanda is responsible for the attacks so Dr Strange tried to protect America. To explain what goes on would be difficult and their lies one of my problems with the film. Because this is a multiverse story where there are alternate realities and you see different versions of the same character it's hard to get really involved with the story on an emotional level. There is too much going on to get involved with the characters. It is a Marvel film but I think they are so much better when you care about the what's going on with the characters in the story. Sam Raimi directs this with great energy and does add horror elements which are his specialty but I wish he would have been given some more control. I suspect he was held back by studio execs on not going to far with some of the more disturbing elements of the story.Overall it is an entertaining Marvel film though.Grade: B.",2,9,flicklover,https://www.imdb.com/user/ur0266568/?ref_=tturv_usr_254_t,8-May-22,8,/10,
https://www.imdb.com/review/rw8123679/?ref_=tturv_perm_255,Very Strange,"This movie was weird. It has the odd style of comedy that you expect from a Sam Raimi film. I thought the special effects are particularly worthy of praise, the whole movie felt like a crazy trip. Great performances from Benedict Cumberbatch and Elizabeth Olsen. Awesome cameos from characters I hope to see in further MCU films.It might be the initial hype settling in, but for me this movie is easily a contender for a spot in the top 5 MCU films. Others might disagree, it's not a lighthearted adventure or crowd pleaser like ""No Way Home"" or ""Infinity War."" It stands out as something quirky and fresh. And unlike ""Eternals"", it actually has a charismatic cast and an engaging plot that makes it entertaining as well.",5,6,xiaoli7377,https://www.imdb.com/user/ur123364108/?ref_=tturv_usr_255_t,7-May-22,8,/10,
https://www.imdb.com/review/rw8118847/?ref_=tturv_perm_256,"Stellar direction, clumsy writing.","Sorry for the long review, but this is a strange one. I have a lot to say.The MCU now has its first horror film. And it's director Sam Raimi REALLY elevates the material above the standard superhero fare that's on the page.With Raimi's experience directing horror comedies, he adds an incredibly fun sensory experience to every scene in the film. The action is over-the-top and even the dramatic scenes have a distinctly heightened visual and auditory nature to them that makes them far more impactful and made me feel something.Raimi also makes the villain legitimately scary as she brutally tears through her enemies. There are some very effective jump scare sequences that never feel cheap; they always elevate tension and the sense of danger. This has some of the most intense, graphic violence I have ever seen in a PG-13 movie. This movie is NOT for the young children.This film's other strength is in its villain. Wanda's development is handled far better in this movie than it was in Wandavision, and even though her decisions are irrational, we clearly understand them. She's in the top-tier of MCU villains.This is where the positives end, unfortunately, because the writing in this movie is largely abysmally idiotic.The plot is almost entirely contrived and treats its characters like intellectually bereft morons. Just about every single event in the film happens because characters do what the plot needs them to and not what any actual person with half a brain would do.Every character except Wanda is simply a plot device and does not add the emotional weight to the story that they should have. In fact, this story is almost entirely driven by a series of objects that need to be obtained and the human heart that should be there only shows up occasionally.The pacing in this movie is also so sloppy. The entire middle portion of the story consists of characters waiting for something to happen, and a pseudo-courtroom drama ensues that is completely irrelevant to the main story. I found myself just wanting the signature Raimi fast pace to come back.It's a mixed bag of a movie, but there's definitely more to like than not to like, and I praise it for actually having a distinct atmosphere-like an artist was behind the camera rather than just some executives trying to churn out another episode of the MCU.",8,8,benjaminskylerhill,https://www.imdb.com/user/ur117768316/?ref_=tturv_usr_256_t,6-May-22,6,/10,
https://www.imdb.com/review/rw8164379/?ref_=tturv_perm_257,I think this film is overly hated.....,"It has its moments where it shines. But man the things wrong with it really shine in your face. I won't spoil it, but this film has some surprises of course. And all though they are cool it also has quite a lot of problems as well. This film is pretty much for every good thing, there is a bad or dumb thing. But Sam Raimi was perfect for directing this. I think he did great, but the writer really screwed up the film. So overall, this is a fun ambitious film with a real dark feel of it. But there are very noticeable problems that hold back its true potential.",0,1,owenpont-70803,https://www.imdb.com/user/ur143796475/?ref_=tturv_usr_257_t,22-May-22,7,/10,
https://www.imdb.com/review/rw8277063/?ref_=tturv_perm_258,Just couldn't put it together..,"Pacing was bad. Writing was aight. The idea was there but they couldn't connect the dots nicely.The directing was a bit inconsistent. Some of the camera angles were questionable to say the least.Unique things that we haven't seen before in a mcu movie such as the horror elements, Visuals definitely looked strange at times, wasn't consistent, sometimes it was gorgeous and amazing while other times it lacked authenticity.The characters were solid I guess. Though I wished we knew more about America since she is like one of the main characters in the movie.Overall a semi enjoyable film.Memorable: No , Rewatchable: Unlikely..",1,1,JWick23,https://www.imdb.com/user/ur100048372/?ref_=tturv_usr_258_t,26-Jun-22,,,
https://www.imdb.com/review/rw8122473/?ref_=tturv_perm_259,Great CG!,"The CG & makeup in this movie are awesome! Some of the costumes are very well created. However, the storyline isn't that unique. Multi-universe idea has been seen in other movies already. Almost at the end of the movie.... a few super heroes came out & all got killed? What a waste of those good casts. I guess there is never an ending for Marvel movies.",4,5,ilovefoodcoma,https://www.imdb.com/user/ur96545050/?ref_=tturv_usr_259_t,7-May-22,7,/10,
https://www.imdb.com/review/rw8318052/?ref_=tturv_perm_260,You will love if you like Wanda,"I like this one. The story is interesting and even though a superhero movie, the human part of the protagonist is what we all may connect to, too scary. But I guess CGI is getting worse movie by movie, in the context that it clearly seems the real characters arent actually there. The visuals were good. The queen, Scarlett witch ruled like one. Wong seemed not upto the mark of being the Sorcerer Supreme. Maybe redemption for Doctor strange, he was dealt badly in ""No way home."" Multiverse is wide open now.",1,3,moviesknight,https://www.imdb.com/user/ur114822238/?ref_=tturv_usr_260_t,9-Jul-22,8,/10,
https://www.imdb.com/review/rw8270621/?ref_=tturv_perm_261,The multiverse is just an excuse for randomness,"I don't like where Marvel is headed, of course this is Disney's cash cow now so it will be impossible for them to stop making Marvel titles, enough will never be enough but it can't go on forever without compromising quality.I had to wrap my brain around the movie, I wouldn't call it madness but rather randomness.. this Marvel stage can easily be ""Phase: Whatever the hell we want""! The multiverse brings an infinite amount of possibilities both good and well what this movie was...
I do have one good thing to mention before the mess, the special effects were spot on, and I am saying this because a lot of the latest big budget Marvel movies had awful CGI but at least they got that part right on this one.The plot is just simply not good, for one thing it's very rushed and it doesn't feel like a Doctor Strange or even a Marvel movie at all to be honest. The monsters, dimensions and powers (aside from the stuff we've seen in previous films) are generic, basic and most of them inexplicable, I get it, it's the Multiverse and anything goes there are no rules, but the feeling I got is that this is being used as an excuse for lazy writing.Without giving much spoilers the villain (although it was set up before) doesn't convince me and became too dark to quickly, the cameos were pointless and their only purpose was fan service, and the finale setting up a continuation for this mess was the final cherry on top of the bad.It's a messy movie ironically with a basic plot, I felt detached from familiar characters and the future is not promising at all, again they will never drop such a profitable project but things have their time and I am afraid quality will continue to drop.",0,0,thePopcornExplorer,https://www.imdb.com/user/ur36922988/?ref_=tturv_usr_261_t,24-Jun-22,5,/10,
https://www.imdb.com/review/rw8151945/?ref_=tturv_perm_262,Perfectly marvellous,"Wow. This film was almost everything I wished for and more. From the very get go, you are swept up in a wave of action up till the very end. You know that feeling where you watch a show/film, and even before the film ends, you're dying to know how it ends, yet at the same time dreading it, knowing that it's probably going to be a long while before a sequel is made? Well, that was exactly how it was like for me. With little references to other marvel films peppered around, it truly makes for a film that leverages on the expansive MCU etc. For a film that marvel geeks will appreciate.Even so, at the end of the day, this film is by no means perfect, it's positives eg 'action all the way' makes for a film that feels incomplete on its own, with a strong need to be (fairly) well versed with the whole MCU and marvel in general to truly appreciate this film more than it may seem to the average viewer.TLDR: A marvellous film for a marvel fan, but probably just above average for the common man.",2,6,AscendeSuperius,https://www.imdb.com/user/ur119213216/?ref_=tturv_usr_262_t,17-May-22,9,/10,
https://www.imdb.com/review/rw8120529/?ref_=tturv_perm_263,What Walt's Watching,"Jump into the multiverse of ""Doctor Strange In The Multiverse of Madness"".It's come a long way since the 1978 ""Dr Strange"".In 2022, even Benedict's are multiplying in the multiverse...'cos you've got Cumberbatch and Wong in the same movie sharing the same christian name.Cumberbatch attempts to team up with a witch named ""Wanda"" played by Elizabeth Olsen, his own mothers real name, otherwise known as the ""Scarlett Witch"".Xochitl Gomez makes her big screen debut as an orphaned teenager named ""America"" who wears a very patriotic denim jacket complete with Stars and Stripes.Gomez will be familiar to fans of the Netflix series, ""The Babysitter's Club"".It's a very unsubtle political statement to ""Save America"" and now we are talking the nation not the girl in a post Trump USA era.""Evil Dead"" director Sam Raimi couldn't help himself by going back to his origins with some of the characters and creatures he is famous for creating plus the odd cameo from long time collaborators in his filmography.That's not a spoiler because its even in the trailers and posters now.His touch of horror uniquely works in this storyline.In fact, this is the first MCU film to be released under the ""Horror"" genre.Despite the horror elements it is still only a hard PG-13 film, so it's safe to take your children if they are used to violence and gore in movies.This ""Doctor Strange"" movie has ties to not only ""Wandavision"", but also ""Loki"", ""What If"" and of course ""Spider-Man No Way Home"".There's a nice touch which might otherwise go unnoticed of showing a famous classic Disney film playing at Wanda's house from ""Wandavision"" now that the Mouseketeers own Marvel.It certainly helps to have watched that series on Disney plus streaming and the others I've listed above.You'll be wishing you'd subscribed...so it all makes sense and doesn't send you into the madness of this action, adventure, fantasy, horror flick.The plot is pretty complex, how much time have you got?The storyline is full of MacGuffins...those devices used to motivate the characters and plot in a film.Thanks Alfred Hitchcock for coining that cute phrase and giving Raimi an excuse to add half an hour to the movies runtime.At one point a group of people in one universe use a funnily familiar name for their organisation that has recruited some wonderful cameos in their bizarre world that had fan boys and girls in cosplay cheering at my advance screening.Watch out for: A one eyed tentacle monster that looks like it came straight off the set of ""The Suicide Squad"" and has the same Achilles Heel.Plus there's a nod to the LGBTQ community in one scene.Stay for the 2 post credit Easter eggs to see where this is all headed in the sequel and for a laugh because there wasn't enough humour in this movie even though Raimi was running the show and we know he loves slapstick.I'm hoping somewhere in the multiverse a better edit of this movie exists that's only 90 minutes long and saves us seeing one more Marvel Superheroes vs cliched Super Villains scene using the same old CGI and SFX...otherwise it's an entertaining night out only at the cinema with a movie full of star power.",3,4,waltermwilliams,https://www.imdb.com/user/ur65497206/?ref_=tturv_usr_263_t,6-May-22,7,/10,
https://www.imdb.com/review/rw8118391/?ref_=tturv_perm_264,In Marvel We Trust,,18,31,GomezAddams666,https://www.imdb.com/user/ur59148101/?ref_=tturv_usr_264_t,5-May-22,10,/10,Spoiler
https://www.imdb.com/review/rw8119270/?ref_=tturv_perm_265,The multiverse of madness is a SMASH,,7,19,gabethedinosaur,https://www.imdb.com/user/ur33283012/?ref_=tturv_usr_265_t,6-May-22,10,/10,Spoiler
https://www.imdb.com/review/rw8167985/?ref_=tturv_perm_266,A strange compilation of loud scenes,"Doctor Strange and the Multiverse of Madness (2022)2/4As a movie on its own, this movie doesn't work. It is ridiculous. The movie is a loud, obnoxious piece of big budgeted Disney-Marvel entertainment; full of style, but no substance to keep everything going. It is a disappointment, considering the talent involved, particularly Sam Raimi, director of 'The Evil Dead' and the original Tobey Maguire 'Spider-Man' movies. He is a man of intense visual style, a filmmaker of great composure and interest - he's always been one of my favorite directors for it. Unfortunately, the movie is a massive disappointment, and what is most disappointing is that Sam Raimi was unable to hold himself together through the out of control story and unintelligible plot and Marvel mythology. It is ponderous, predictable, tedious, and sometimes even boring. It just goes on and on and on... it's like it almost never ends.Where shall I start with the plot? I don't know, because I don't really know the plot. Here is what (I think) happened - I'll try to do my best. The movie follows Doctor Strange (Benedict Cumberbatch) as he teams up with a teenage girl who he recognizes from his own dreams who can travel through Multiverses. Slowly, they fight threats to the Multiverse itself.There are many flaws. The characters all act strange; Cumberbatch plays his character as a sort of one-dimensional hero, and many others feel like pieces of cardboard rather than likable characters. The story is completely off the wall; messy is a word to describe it; the movie just seems to be a bunch of random scenes put together by a screenplay that barely strings it all together. It's one of those movies you could turn on at any time, and still not know what was going on. The script is stupid and juvenile, and it is just not quite enough to keep me involved and interested.There are many more flaws, but the only reason the film is receiving two stars instead of one is because of director Sam Raimi's undeniable stylistic impact. It is full of vibrant and visual color, complete with slick design. The palette of the movie's visuals are superb; the visuals stunning, and the cinematography breathtaking. But, unfortunately, it doesn't quite save the movie from the slow and unintelligible tempo.In total, it's a massive disappointment, and must surely be among the MCU's worst.",2,2,redcrossaint,https://www.imdb.com/user/ur119124198/?ref_=tturv_usr_266_t,23-May-22,5,/10,
https://www.imdb.com/review/rw8125395/?ref_=tturv_perm_267,"Could've been better, but still enjoyable....","I saw this film twice this weekend both in 3D. Once in IMAX and the other in Ultra AVX. Both times I was blown away. While it's not nearly as great as ""No Way Home"" it still gives a lot to look forward to. In my books it equals ""Doctor Strange"" (2016) in terms of rating 81 (2016) v 82 (2022).Hard to write and not spoil, but the expanded idea of the multiverse is fascinating bringing in other realities that you would figure exist if there was only a singular verse, but it doesn't because of conflicting backgrounds. (If you've seen the film hopefully that makes sense)The acting was terrific by the experienced Benedict Cumberbatch, great by the getting there Elizabeth Olson, and alright by newcomer Xochitl Gomez. I believe she'll come into her being the more she plays America Chavez, but her performance was good enough that I look forward to seeing her again in the role.The cinematography, and especially the score, we're insane. Absolutely chaotic, but enhanced the senses in ways that some MCU films fail to capture. Some of the camera shots within the other dimensions were stomach churning, or headache giving, as they went in circles. However, can't complain too much.Perhaps the biggest negative is how quickly certain things took place. There wasn't much build up to the villain and the end scenes felt unnecessarily rushed. A three hour movie with relevant scenes would've been more appropriate than the two hour movie it was, crunched together.Overall, it was an excellent movie. I'd recommend checking it out in IMAX if you can. The score was incredible. Expansion of the multiverse was pretty incredible to see, but could've been more in-depth.Thank you for reading my review. I hope it helps you make a decision on the film. Until next time.... Enjoy the show!",0,3,PerryAtTheMovies,https://www.imdb.com/user/ur54952250/?ref_=tturv_usr_267_t,8-May-22,8,/10,
https://www.imdb.com/review/rw8491975/?ref_=tturv_perm_268,"Aside From Wanda Maximoff/ The Scarlet Witch, This Film Is Messy, Boring And Underwhelming","Pros:
1. Elizabeth Olsen (Wanda Maximoff/ The Scarlet Witch) gives a really amazing performance. She nails the emotional arc of The Scarlet Witch/ Wanda Maximoff.2. There were Sam Raimi (Director) horror undertones, with the help of well-timed jump-scares, and they help to keep you on edge.3. The fight scenes, for the most part, are fun and engaging.4. The Scarlet Witch makes for a brilliant villain with her emotional pull, complexity and ruthlessness.Cons:
1. Some of the CGI is really bad. For example, the third eye on Doctor Strange (Benedict Cumberbatch) looks like it's just been copy-and-pasted.2. The information Wong (Benedict Wong) gives to The Scarlet Witch on the Dark Hold seems to be done, just to set up the tower setting. Which is bizarre, because she went to the length of attacking the sorcerer stronghold for said information.3. Jett Klyne (Tommy Maximoff) and Julian Hilliard (Billy Maximoff) both deliver wooden performances.4. The new heroes introduced are extremely underwhelming. They're introduced, and then pretty much killed off in the next scene, leaving their introduction pointless.5. There's not enough focus on the multiverse. The characters just hop from one different universe to the next, with little aim. The multiverse ended up feeing like a gimmick, rather than a relevant plot point.6. The new Professor Charles Xavier wheelchair looks utterly ridiculous; it looks like it belongs on Pimp My Ride.7. The musical note fight scene between two Doctor Strange's from different universes was just plain bizarre and distracting.8. The constant melodrama going on between Doctor Strange and Dr. Christine Palmer (Rachel McAdams) was absolutely uninteresting.9. The movie was all over the place, both tonally and plot-wise.",1,2,dommercaldi,https://www.imdb.com/user/ur96338646/?ref_=tturv_usr_268_t,27-Aug-22,4,/10,
https://www.imdb.com/review/rw8299473/?ref_=tturv_perm_269,"Dark, mysterious but messy, annoying and pointless",,1,1,Christopher_Reid,https://www.imdb.com/user/ur13995491/?ref_=tturv_usr_269_t,4-Jul-22,5,/10,Spoiler
