ipc-rating-star--rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,ipc-title__text,ipc-html-content-inner-div,ipc-voting__label__text,ipc-voting__dot-separator,ipc-voting__label__count,ipc-voting__label__count 2,names,ipc-link href,ipc-inline-list__item,ipc-btn__text
8,/10,https://www.imdb.com/review/rw9982592/?ref_=tturv_perm_228,"Gags, Fan Service and Violence... All I wanted","If you have made it so far past the premiere without getting spoiled, congratulations! I wouldn't have minded waiting for VOD, but spoilers just keep popping up on social media, articles and reels without looking for them. It isn't that the plot is being spoiled, but rather the main appeal of the movie. Going to see the third instalment of the Deadpool franchise, you probably know already what you're in for. Crude humor, violence, jokes and cameos. Said cameos would have entertained me more, would I have not known that they were coming.The Deadpool movies cannot in my opinion work in a vacuum. Just watching these 3 movies without awareness about the stuff they are referencing is almost pointless. To get the most out of the third one, you should be at least aware of comic book movies since the late 90s (not gonna name them though).Me being a 90s kid, watching comic book movies as they came out, I feel like I was the target audience, and all the gags, fan service and cameos really made me laugh. I rate the Deadpool movies all pretty much the same, this isn't any better or worse than the first two. You know the drill, you'll get what you came for.As a Wolverine movie, it is surely better than Origins (most things are) but not even approaching Logan (few movies do). What I'd change or improve on the movie, is that the story is a bit underdeveloped. Particularly the backstory why Logan is so morose is only told, not shown. But I guess I'd require further cameos that would bloat the budget...On a Sidenote: Dafne Keen has matured nicely and Emma Corrin has a voice like honey. Does she do audiobooks? She should!Anyway that's all for now,bye bye bye.",Helpful,•,3,2,tommy-97761,https://www.imdb.com/user/ur150551506/?ref_=tturv_usr_228_t,29-Aug-24,
5,/10,https://www.imdb.com/review/rw9939432/?ref_=tturv_perm_229,"Is this really the best film Gen X, Y, & Z can come up with?","You take an entire Series of excellent Marvel Universe Films (a Single Iron Man film earns the studio $1B), plus all the decades of ""comic books"", mash them all together, hose them down, then pass them through a leaf shredder; then write a script from that mess that only ""Gen Z"" (and maybe a very few 5th-graders) can make sense of; then pass this through movie theaters and call it entertainment? Really? ... NOT!!!!Marvel itself spent the last few years killing off nearly all of the Original Avengers and X-Men because they wanted to be 'stylish' -- and we end up with this tripe!They killed Iron Man. His movies merely earned the Studio billions.They kind-of turned Thor into a fatso with a beer belly, then into a girl.Then they took the Hulk from a raging unstoppable wrecking crew, and turned him into an effeminate combination of The Hulk & Dr. Banner.They killed off Captain America by turning him into an old man. Then all of a sudden Cap passes his Shield to another guy -- as if that's where his power came from!Then they killed off Scarlett Johansen completely to the consternation of every girlwatcher out there. Those guys need to await Gal Godot's next Wonder Woman film!So, the Studios, collectively, take all of their really big-buck earners, and just kill them all off -- really smart idea, there, Studio-Guys! Did you all flunk grade school too?Although, it's a different story if the actors no longer wanted to play those parts. I heard Ms. Johanson say: (after some on-set horseply) ""See, this is what it's like working with these guys for 12 years!"".But then we're left with films like this? Really? This is all you've got? Studio guys need to all be fired, then have them try to sell peanuts or pencils on the street.I gave the film five stars mostly for Hugh Jackman's performance.",Helpful,•,8,11,tkarlmann,https://www.imdb.com/user/ur87552659/?ref_=tturv_usr_229_t,5-Aug-24,
7,/10,https://www.imdb.com/review/rw9934837/?ref_=tturv_perm_230,Mostly Worth The Hype,"Deadpool and Wolverine is the long-awaited third Deadpool movie, and the dream crossover many fans have been waiting for. This has been the most hyped-up superhero film in quite some time, as superhero fatigue has settled in with the past few years. Does the film live to the hype. Fir the most part yes. If you're just looking to see Deadpool and Wolverine team up and wreak havoc together you won't be disappointed.I'm a casual Deadpool fan myself. I liked the character, but I do think he's overrated. Though, I am a major fan of Wolverine, and have always loved Hugh Jackman in the role. I personally thought the first Deadpool movie was okay but wasn't a big fan of the second. And the X-Men films are all over the map in terms of quality. Also, I've lost much of my investment in the MCU, and superhero movies in general, these past few years. So, I wasn't hugely excited for this film.Objectively, I'd say it's on the same tier as the first Deadpool movie for me. However, I enjoyed this film more, mainly for the inclusion of Wolverine. Deadpool and Wolverine have great chemistry together, and their banter is what makes the film. When the movie focuses on either of them individually, the film is just okay, but together they're a lot of fun.Seeing Hugh Jackman final dawn the comic accurate Wolverine costume was admittedly awesome. Seeing Jackman finally put on the iconic mask made me almost lose it in the theater. There are also some cameos and appearances by certain characters that I did not expect to see and each brought a smile to my face. I'm glad I only saw the teaser, and none of the trailers, going into this. For many these fanservice scenes might seem gimmicky. However, for someone who grew up watching superhero movies in the 2000s, before the MCU, this film (and No Way Home) felt like a love letter to me as a longtime fan.The film looks great, and the music is amazing. The soundtrack of this film easily rivals any of the Guardians of the Galaxy movies. Going in I was afraid, since Fox is now under Disney, that the violence and profanity would be significantly toned down. Thankfully, you don't have to worry about that. This is definitely a hard R, much like the previous Deadpool movies. The action is on-point. There are three action set pieces that I found just awesome to watch.I didn't love this movie though. For the same reasons I haven't loved any of the Deadpool flicks. The jokes can be hit or miss, especially when it comes to the meta humor. This is my personal preference, but I'm not the biggest fan of meta humor. A bit sprinkled in is fine, but too much can easily destroy immersion for me. The other Deadpool movies walked a fine line with that. This, like Deadpool 2, took it a bit too far. The entire plot of this movie revolves around a meta joke, kinda. As a result, I wasn't really invested in the story or what was at stake. Again, what saves this movie is the interaction between Reynolds and Jackman. The plot is the weakest aspect of it.The film does feel too long as well. After the opening scene the film does drag its feet a bit in the beginning. Also, the third act goes on for too long.",Helpful,•,2,1,mitchell5954,https://www.imdb.com/user/ur42936359/?ref_=tturv_usr_230_t,3-Aug-24,
8,/10,https://www.imdb.com/review/rw10070905/?ref_=tturv_perm_231,"Action, Gore, and a Marvelous Mash-Up!","Deadpool and Wolverine brought an incredible mix of action, gore, and hilarity that I absolutely loved. The fight scenes were some of the best, and the over-the-top gore fit perfectly with the style. However, the villain arc didn't quite hit the mark for me-just wasn't my cup of tea.That being said, the cameos were a real highlight! Blade, Elektra, and Johnny Storm showing up was such a treat, adding extra layers of excitement. The background music was spot-on, keeping the energy high, and the comedy was pure Deadpool-sharp, witty, and relentless.Rating it based on the battles, soundtrack, and humor, I'd give this one a solid 8/10.",Helpful,•,6,3,HotDoggyBoomBooM,https://www.imdb.com/user/ur45758145/?ref_=tturv_usr_231_t,15-Oct-24,
8,/10,https://www.imdb.com/review/rw9921482/?ref_=tturv_perm_232,"Bloody and violent, funny and fun.","Giving this an 8/10 ratingThis film is bloody, has lots of swearing, great action, and has good feelings with it, and a more than fine storyline. It's an unexpected triumph, I hoped for just a good film, as the films in this genre ,this year, have been less than good.The marketing on this has been non stop for a long while, and almost drove me away. But today, I sat down and enjoyed a nice gem for the big screen. Fun from the start to finish, you have such a great cast of actors, and there is a big cast of them, so it was important that the script was not only funny, but had meaning, a good place for it to go, and characters that are believable. Motives aside, even the villains, have genuine bite and some caring to them, well, one does.If you like the first two films, you already know that you are going to see this, and this is great a late night cinema stay, just know that this has lots and lots of blood, and bad language, other than that, it's solid as they come.",Helpful,•,7,4,donmurray29,https://www.imdb.com/user/ur22504875/?ref_=tturv_usr_232_t,25-Jul-24,
2,/10,https://www.imdb.com/review/rw10042784/?ref_=tturv_perm_233,I can't even begin to describe how disappointed I was with Deadpool,"I can't even begin to describe how disappointed I was with Deadpool 3. I tried SO hard to finish the movie, but I got so bored that I just couldn't make it through. Seriously, what was this even about? A multiverse? WTF is that? Nothing original, nothing funny like the first two films I loved. There's no gore, no witty banter-none of the things that made the first movies so fun and refreshing. This one felt flat and uninspired, like it was just trying to cash in on multiverse hype, but it completely missed the mark. I honestly can't get it. I was sitting there, trying to find something to hold onto, but nope, it wasn't happening. I'm so bummed I even wasted my time on this. 🤣",Helpful,•,11,9,vassiliskounelis,https://www.imdb.com/user/ur101270317/?ref_=tturv_usr_233_t,1-Oct-24,
8,/10,https://www.imdb.com/review/rw9925659/?ref_=tturv_perm_234,decent humor and slick action.,,Helpful,•,1,1,Svenstadt,https://www.imdb.com/user/ur23429043/?ref_=tturv_usr_234_t,28-Jul-24,Spoiler
8,/10,https://www.imdb.com/review/rw9929417/?ref_=tturv_perm_235,Wont say Bye Bye,"As a die-hard Deadpool fan, I was hyped and raring to see Deadpool 3. And let me tell you, it delivered in many ways! From the jaw-dropping opening scene to the top-tier cinematic entrance shots, the slow-motion camera work, and the hilarious bickering between Deadpool and Wolverine - it was pure gold. The fire-lit backgrounds, the suits, and the epic action scenes had me audibly reacting in the theater. Deadpool's slicing, shooting, and fighting were like something straight out of a video game. Fun, funny, and full of thrills - Deadpool nailed it on all three fronts.And the cameos! Oh, the cameos! There were plenty, and each one had a twist that left me grinning. Each character truly embodied their roles, and it was awesome to see Deadpool, Wolverine, and various Sony characters making their way into the MCU. Sure, it's not quite on par with the Spider-Man movie (insert Spider-Man pointing meme here), but it's close.Now, brace yourselves for my critique. Despite hitting many of the right notes, Deadpool 3 felt like it was missing a true purpose, a real threat, and a compelling villain. It seemed like Deadpool was being set up as the MCU's savior, with heavy influences from Dune and Mad Max. This lack of a solid antagonist left much to be desired - so much so that I canceled my second viewing. That's a big deal for me, considering I saw the first and second installments of Deadpool multiple times in theaters.In the end, I'm giving Deadpool and Wolverine a solid 7.5 out of 10 - or about an 4 out of 5 stars. Yes, it's a good Marvel film with plenty of comic book references and a shoutout to ugly Deadpool dog (no offense), but it just lacked that extra oomph to push it over the edge.",Helpful,•,3,2,Entertainmentsparadise,https://www.imdb.com/user/ur131752399/?ref_=tturv_usr_235_t,30-Jul-24,
10,/10,https://www.imdb.com/review/rw9938114/?ref_=tturv_perm_236,"""They're gonna have him doing this 'til he's 90...""","Out of all of the Deadpool movies, this is the BEST one.Ryan did such a fantastic job and seeing Hugh in the full true Wolverine X-men suit was the most beautiful thing. As a 90s kid who grew up on the X-men and adored everything about the animated series it was the most beautiful thing to see brought to the big screen in terms of nostalgia and it made me beam with pride and joy. From the reactions of people in the audience with me, it was clear I wasn't the only one who felt that way.The biggest thing I'd like to share about this film is that it's nuanced and makes it such a great movie. I feel like I just experienced the most joyous nerd-fulfilling film in a long time and I don't think anyone else could've made it happen as on point as Ryan did. The cameo of Elektra and Blade also brought so much happiness to me and it was written all over my face as all I did was smile through the entire movie. I don't want to spoil anything but STAY after the credit (as all fans should already know, lol)It was such a great movie and this team-up made a great movie experience.Highly recommended.",Helpful,•,2,4,saimariejohnson,https://www.imdb.com/user/ur45036497/?ref_=tturv_usr_236_t,5-Aug-24,
9,/10,https://www.imdb.com/review/rw9942754/?ref_=tturv_perm_237,Reynolds our Leslie Neilson?,"A cinematic sugar-hit, as many folks have said & they're not wrong.Reynolds probably got everyone together whilst Huge Ackman brings the gravitas, the dramatic chops - call it what you will.Cameo after cameo is true, but that you've got great actors filling out these tiny roles is the key to the funtastic successful stocking fillers. The new faces were 100% top shelf too!I tapped out after Endgame apart from the big screen offerings of Dr Strange 2, Black Widow, & The Marvels. Would like to have kept up with Loki's timeline shenanigans on the Disney channel but I'm afraid of going down the Disney/MCU/Star Wars rabbit hole. My experience with Back To The Future, Terminator, Timecop (yes, you heard right) did suffice in helping to understand this movie's time alteration hijinks.Most people will have fun with it.[Edit: the closing credits montage of the early X-Men films was a fine reminder of how so very many of us have aged alongside Hugh's take on Logan - The Wolverine]",Helpful,•,2,0,Phil_M_A_Kerr,https://www.imdb.com/user/ur3240097/?ref_=tturv_usr_237_t,7-Aug-24,
10,/10,https://www.imdb.com/review/rw9950130/?ref_=tturv_perm_238,Epicccccccccc,"Saw this last night at the movies with the boys and we were just cracking up every few minutes. It's like Deadpool's hilarious character (Ryan) who's just hilarious in everything teams up with Wolverine( Hugh) who's the greatest superhero in my opinion and only superhero who's movies are not boring. I mean these 2 teamed up it's insane. It was one of those movie experiences that the whole crowd was just literally LMAOing. I can't wait this isn't on off theaters so I can keep watching like I do with other Deadpool and Wolverine movies. Go check it out in movies, this is what real theater movie is all about.",Helpful,•,5,6,donumdei,https://www.imdb.com/user/ur93868191/?ref_=tturv_usr_238_t,12-Aug-24,
3,/10,https://www.imdb.com/review/rw10098145/?ref_=tturv_perm_239,Nope...,,Helpful,•,1,4,jochemunlimited,https://www.imdb.com/user/ur87919913/?ref_=tturv_usr_239_t,29-Oct-24,Spoiler
7,/10,https://www.imdb.com/review/rw9928273/?ref_=tturv_perm_240,Mixed feelings about this,"I have very mixed feelings about this. The beginning drew me in right away and I thought it was great. But then it went on and I was like meh. Especially the middle part didn't really grab me and unfortunately at times I found it a bit boring. Then the end came and it was great again. Very mixed feelings. Deadpool was constantly making jokes, which belongs to him, but I don't know. I thought it was a little too much. The thing I dislike most about this is how the multiverse showed up again, as Marvel likes to do lately and I'm pretty sick of it. On the one hand, great action with a pretty nice soundtrack. So what about the finale? Good. Pretty good, but I'm not as out of it as others. Good Marvel spectacle, but nothing special in my eyes.",Helpful,•,2,2,Polotovar,https://www.imdb.com/user/ur135273424/?ref_=tturv_usr_240_t,29-Jul-24,
7,/10,https://www.imdb.com/review/rw9950054/?ref_=tturv_perm_241,"A Fun Movie, but a Little Too Full of Itself",,Helpful,•,3,1,Eric266,https://www.imdb.com/user/ur23467935/?ref_=tturv_usr_241_t,11-Aug-24,Spoiler
10,/10,https://www.imdb.com/review/rw9924402/?ref_=tturv_perm_242,LFG,,Helpful,•,1,4,HollisWoods,https://www.imdb.com/user/ur76804446/?ref_=tturv_usr_242_t,27-Jul-24,Spoiler
10,/10,https://www.imdb.com/review/rw9928590/?ref_=tturv_perm_243,The crossover we've been dying to see,"Six years after the last Deadpool movie and seven after the last film featuring Wolverine, the two titans finally come together in the third Deadpool film. To some, this may scream fanservice, but let's face it: in this franchise, that's the name of the game. The jokes are rapid fire and virtually non-stop, poking fun at everything from the state of Disney and Marvel to how much we've been waiting for this crossover to the tropes of big budget films like this, along with the requisite load of fourth wall breaks, a personal favorite type of humor. Suffice it to say, all this leads to a ton of laughs. But, the film surprisingly also has a decent story. There are actual stakes that affect people other than our heroes, and some shockingly decent emotional moments. And, the pacing is perfect, fast when it needs and slow when it needs.The return of Ryan Reynolds and Hugh Jackman to their most famous roles is more than welcome. They prove they still have it and have all the chemistry. You can just tell they had a ton of fun with this film and the chance to finally work together on a superhero film that isn't garbage. Just as thankfully, after the previous two films didn't even give us one good villain, this one gives us two in Matthew McFayden and Emma Corrin. And, the cameos are pervasive and everywhere. I won't say who appears to avoid spoilers, but they are all fantastic and even get some laughs, like when an actor appears who we think is one character but turns out to be someone else.The action scenes are the best in the series, fast paced, brutal, and giving us some huge laughs. The best are, in my opinion, the fight during the opening credits (my disappointment over how they aren't nonsensical credits like the first two was undone by the clever editing and just how awesome the action is) and the fight between the two leads in the car. The sets are stellar, including the returning TVA headquarters and the amusing lair of Corrin's character. And the soundtrack is fantastic, including some hilarious song choices during the two aforementioned action scenes.Overall, Deadpool and Wolverine may very well be the best of the Deadpool films. It actually has a story, unlike the first film, and it's better paced than the second. It really gives the audience everything we could ask for with this duo, and I couldn't be more satisfied.",Helpful,•,7,4,gnperuti,https://www.imdb.com/user/ur178239163/?ref_=tturv_usr_243_t,29-Jul-24,
8,/10,https://www.imdb.com/review/rw9924239/?ref_=tturv_perm_244,It's No Mystery Why This Succeeds,"I know, i know...I'm gonna see all the hate for rating this an 8, but hey, it ain't Oppenheimer after all.Love Jackman, and often like Reynolds. Enjoyed the first Deadpool, did not enjoy the second.This film succeeds because instead of parading around new, obscure superheroes, and trying desperately to advance a feminist orientation, it plays what started the whole metaverse to begin with: classic superhero dudes creating mayhem and wisecracking through and through.I'm over the Ryan Reynolds shtick for the most part. It sometimes lands, but often blurs the other tones necessary to sustain a two hour movie.Lots of cameos, lots of callbacks.So, highly recommend, unless your prior favorite movie was Mary Poppins or Bring It On.",Helpful,•,5,3,TMAuthor23,https://www.imdb.com/user/ur99749605/?ref_=tturv_usr_244_t,27-Jul-24,
7,/10,https://www.imdb.com/review/rw9935422/?ref_=tturv_perm_245,Deadpool and Wolverine,"Loaded with good jokes but a bit slow at times.Although I hadn't watched any Deadpool movies and X men films I was still pretty engaged by this film start to finish. I feel like I'd enjoy it a lot more if I'd understood all the Easter eggs I still wouldn't call it a bad watch. The film has two main features, a lot of Easter eggs for the die hard fans and a lot of jokes and gore for the less understanding audience which works but it also leaves a lot of gaps and confusion. I thought the film was slow at times but also some of the jokes really hit home. The acting wasn't too bad either and the action scenes were just a pleasure to watch, they were realistic, gory and unique. Overall not too bad.",Helpful,•,2,1,snoducky,https://www.imdb.com/user/ur169552809/?ref_=tturv_usr_245_t,3-Aug-24,
10,/10,https://www.imdb.com/review/rw9994636/?ref_=tturv_perm_246,Loved this film!,,Helpful,•,3,5,hfreinoso,https://www.imdb.com/user/ur65697588/?ref_=tturv_usr_246_t,4-Sep-24,Spoiler
1,/10,https://www.imdb.com/review/rw9942451/?ref_=tturv_perm_247,"1 is for the music and effects. Reynolds, please please shut up.","If you love Ryan Reynolds you'll love this as it's purely and simply the Ryan Reynolds show. It becomes so irritating after the first 30 minutes.It's just him, throughout, being sarcastic to everything that moves and the constant references to movie Companies gets sooooooo boring, we don't care about Fox and Disney and whatever has gone on there.The storyline is random and apart from the main theme I didn't have a clue what was going on.Hugh Jackoff just looked old and bored, it was another Dallas moment bringing him back to life.The only redeeming feature for me was the music, and without that it would have been even more meh.The Madonna bit at the end was worth waiting for.The special effects are good but it's just Reynolds, he grinded on me so much as just never shuts up.If it's raining and you've got nothing better to do then watch this.",Helpful,•,5,15,Birminghamukengland,https://www.imdb.com/user/ur28183897/?ref_=tturv_usr_247_t,7-Aug-24,
10,/10,https://www.imdb.com/review/rw9925081/?ref_=tturv_perm_248,"I've Watched & Ranked 1,133 Different Movies. This is #4.","One of the top 5 movies I've ever seen. I actually have nothing bad to say. It's the most I've ever seen people laugh in a theater, cameos that put Spider-Man: No Way Home to shame, an emotional story better than Deadpool 1 or 2, and fight choreography that rivals John Wick. If you know your Marvel and enough about movies in general, it's impossible to give this anything less than a 9. And it somehow found a way to be even more gory, bloody, and violent.This isn't something I cared about, but the reason why Deadpool & Wolverine only has a 79% Rotten Tomatoes critic score is because Cassandra Nova didn't have the worthy cause as villains such as Thanos or Kilmonger. But don't get me wrong, Emma Corrin was fantastic and Cassandra Nova put more fear into Deadpool than Wolverine's claws went into him.So if you haven't seen Deadpool & Wolverine, make sure your Marvel knowledge is up to date, AND GET YOUR BUTT UP AND PLACE IT IN A MOVIE THEATER.",Helpful,•,1,3,chukkacabra,https://www.imdb.com/user/ur166131459/?ref_=tturv_usr_248_t,27-Jul-24,
8,/10,https://www.imdb.com/review/rw9922264/?ref_=tturv_perm_249,PROBABLY THE FUNNIEST MOVIE I HAVE EVER SEEN,"If you can understand hindi please watch it dubbed cause man you will not stop laughing throughout the movie cause of Deadpool he is present for almost all the runtime and wolverine with his laid back nature brilliantly complements him and the 4th wall breaks in this movie are just out of the world sprinkled everywhere and just so joyful to watch and top it off with some unexpected cameos (just don't spoil yourself) and you are in for a tremendous roller coaster in which you will roll laughing. But this movie also has his share of problems which is it's story I mean it really feels inconsequential with another week villainFAVOURITE CHARACTER :: DEADPOOL (if you think he is funny in 1 and 2 watch this)
FAVOURITE MOMENT :: the climax scene where Deadpool uses someone as a shield. (No spoilers)",Helpful,•,3,1,ritiksinghal-32110,https://www.imdb.com/user/ur139649896/?ref_=tturv_usr_249_t,26-Jul-24,
4,/10,https://www.imdb.com/review/rw9934385/?ref_=tturv_perm_250,No stakes and little originality. I hoped for better after seeing the review scores from others,"With the overall positive reviews and promise of being Marvel's only superhero movie of 2024, I hoped I'd enjoy it. I also like the wolverine character and found some enjoyment from Deadpool in the past. Particularly in the first Deadpool movie. However in spite of some of the jokes being funny, I overall was not very entertained. I'd say a big reason for this is that there felt like there were even fewer real stakes for the superhero characters than normal. Both could regenerate. And everything else was so hammed up as part of comedy, that there didn't seem to be a lot of care for me in any of the character. Not only did they not seem to be real or in serious danger, but they didn't seem to analogous to something or someone that mattered to me either.The easter eggs were relentless in a bad way. They did the multiverse thing again. And it really seems to make it so anyone who dies feels like they were just a video game character losing one life rather than losing the entire game. The only one that I thought did the multiverse idea particularly well was Sony with the Spider-man and the Everything Everywhere all at once movie. I think this is because the stories were a bit more ambitious, original and cartoonish in style, and they made each interaction of each universe unique enough to each matter to the viewer and feel indispensable from one universe to another.This movie will not age like fine wine even if you enjoy it now. You probably won't enjoy it much in 10+ years. The 4th wall breaks are part of the style and identity of Deadpool. But perhaps they should have been relegated to one movie or at least had a few more of Deadpool's established original friends be part of his journey in this movie. That way there could be some more stakes for them rather than for others.",Helpful,•,3,11,brianjohnson-20043,https://www.imdb.com/user/ur84655994/?ref_=tturv_usr_250_t,2-Aug-24,
6,/10,https://www.imdb.com/review/rw10043989/?ref_=tturv_perm_251,Desecrated Wolverine,"I'm not the biggest fan of Deadpool, however, I greatly enjoyed the first movie, and I even made peace with the second, which is acceptable and has several strong points. But this third one is nothing more than another wet dream of Reynolds, and not one of the properly conceived ones.It doesn't surprise me that there were so many writers involved, as the quantity only served to dilute the quality.Obviously, as a writer, I'm mainly referring to the story's plot structure, character development, their depth, and everything that makes a good story enjoyable and memorable. Yet, all of that was lost in a sea of cameos devoid of emotional depth for the main story, and even a nonsensical barrage of verbiage from all the characters, each with less comedic weight than the last, until it became tiresome.In other words, they relied on nostalgia as the primary driver of this movie and even tried to ride the coattails of Logan's success to exploit it; however, the lack of connection and emotion caused them to desecrate one of the best movies, and one of the best endings, in this category, all to satisfy the spontaneous ideas of a character who should take some time to think things through better.It's not that I have a problem with bringing Wolverine back, but not like this. Much less under the stupid premise that Vanessa and Wade broke up due to Deadpool's frustration over not being able to do something meaningful with his life, even though there wasn't the slightest hint of those thoughts in the previous movie. In fact, it doesn't even fit with Deadpool's ideology.Honestly, I couldn't believe that after all that odyssey, their relationship would break so easily, and even less so, that it would be mended just as easily-and without the slightest involvement of all those -supposed- friends of Deadpool.Moreover, I'm not even going to get started on the dramatic holes in the timelines, let alone the cliché appearance of a villain pulled from nowhere, the unification of worlds that don't even make sense together, or the barrage of theatrical scenes that completely disrupt the story's flow.It's clear that the writers were aware of the lack of narrative depth involved in bringing up the multiverse and time travel (themes that played a detrimental role in the MCU) as a method to revive characters and continue profiting off them. However, they didn't care and did it anyway.In any case, it's just my opinion, and as far as I'm concerned, I'm going to watch Logan once more to get rid of such a frustrating narrative structure, and then wait until Ryan Reynolds invents another character to make fun of this terrible event. But if the fans continue to prioritize nostalgia so much, then I suppose this will be our cinematic future, just like what happened with Star Wars.That said, I greatly enjoyed the choreography between Wolverine and Deadpool, the nostalgic appearance of some characters (even though they made no sense), and even seeing some actors I hadn't seen in a long time. In that sense, it felt like this movie was more of a personal project by the fans to pay tribute to those heroes, and therefore, a nice reminder of those times, which would explain the additional scenes at the end of the movie, and even the music from my childhood. However, as a writer, it was inevitable for me to hate the premise, the plot, and the overall character development, since the new ends up desecrating the old, just as Deadpool exemplified with Wolverine's lifeless body; which seems to be Disney's new strategy with all the remakes they have cooking.""We were so preoccupied with whether we could, that we didn't stop to think if we should.""In the end, when we understand that in the digital world our voices can last for centuries, it forces us to realize that we must refine the footprints we will leave behind. And therefore, following my own advice, only the best of my literary work will endure in this small vault: ...",Helpful,•,1,4,jordymadueno,https://www.imdb.com/user/ur51857449/?ref_=tturv_usr_251_t,2-Oct-24,
8,/10,https://www.imdb.com/review/rw10093476/?ref_=tturv_perm_252,What a treat!!,"This installment stays true not just to the ""franchise"" but to the entire Marvel multiverse. It had me laughing out loud several times (credit to R. Reynolds-those jokes are smooth as butter). I haven't watched any Wolverine movies, and I wouldn't call myself a huge Marvel fan, but this one had me chuckling and genuinely curious about how it would end!The first half-hour was captivating enough to pull me in, and the dynamic between Deadpool and Wolverine was fantastic. Both are immortal but complete opposites, and they just blend so well together. The cast did a solid job overall, and I have no real complaints. Is it the best Marvel movie? No, but it's definitely worth watching. A solid 8.",Helpful,•,0,0,sakram,https://www.imdb.com/user/ur52753736/?ref_=tturv_usr_252_t,27-Oct-24,
8,/10,https://www.imdb.com/review/rw9992963/?ref_=tturv_perm_253,Marvel's Jesus,"We all knew that Marvel had a lot at stake with this premiere to get the MCU and its stumbles back on track, but there was a trio that had an ace up their sleeve to make our hearts beat again.Ryan Reynolds, Hugh Jackman and Shawn Levy give us a really fun, adult movie, designed to satisfy all the needs of fans. Beyond the fact that one can talk about fandom, the interesting thing that Marvel's new project proposes is to honor its past and look together to the future with a duo that breaks it on screen with charisma, blood and emotions.No one can argue with Reynolds' charisma, but it's good to know that Jackman is joining us to give us the tone necessary for an on-screen adventure full of gags, incredible sequences and the adult quality that we all wanted and that we now also know we needed.This is where the intelligence of a director like Levy comes in, who knows how to handle humor, action and blood and sets out to give us all those Marvel-style madness in a correct, precise and fearless way. So much politically incorrect humor, references, jokes and transgressive moments that are squared even over its two predecessors. Decisions that serve to make a correct mix between laughing at the entire world of superheroes, but also giving it the moment to vindicate its own story.So we can ask ourselves, was it worth the risk? Of course, it was worth the risk. It's pure entertainment that leaves no one out of the party, it's a gigantic event that Marvel wins with, not by providing the best MCU movie, but by giving us the movie that we all needed right now, which is to believe again that everything can be possible at Marvel.To think that this is a movie that only uses fandom resources to sustain itself is really wrong. It is a well-made movie that has absolute intelligence embedded in knowing how to handle emotions in equal parts and in respecting itself as a movie that has people behind it who know about cinema and entertainment.It is a well-directed, well-acted film, with a brutal soundtrack, with well-executed sequences and with a villain who is very well occupied, it is not a simple event film to satisfy needs, it is a film that fulfills its role as being in good hands that make it noticeable and without reproaches.For me, it is a result that does not disappoint, it remains firm with the initial proposal of the saga, and knows how to take advantage of certain decisions that Marvel planned lately and that end up being the perfect addition to become one of the most fun and functional crossovers of superhero franchises.A film to watch and enjoy and leave the theater satisfied, simply because Marvel was what it needed to give us, and we were totally grateful to receive it.",Helpful,•,1,3,saolivaresm,https://www.imdb.com/user/ur132357199/?ref_=tturv_usr_253_t,3-Sep-24,
10,/10,https://www.imdb.com/review/rw9951574/?ref_=tturv_perm_254,Among the best Marvel movies,"I've seen every Marvel movie, including the crappy ""The Marvels"" and ""Black Panther 2"".I think this Deadpool-Wolverine is among the best Marvel movies. Better than Deadpool 1 and Deadpool 2, all the Avengers, Captain America, Iron Man, and Thor movies.Certainly the most witty Marvel movie. Cool, funny, serious, everything rolled into one movie.Still not going to win Best Picture, but a movie I would watch again every few years.It's got all the makings of a great movie. Great writing, which salient. Smart. Good story. Great character development for Deadpool and Wolverine. Great directing and acting.It's a winner.",Helpful,•,7,5,tranat71,https://www.imdb.com/user/ur52653643/?ref_=tturv_usr_254_t,12-Aug-24,
